Date,Company Name
"December 11, 2014",Anyline
"December 11, 2014",MOOV
"December 11, 2014",Drivemode
"December 11, 2014",KazeLoon Records & K.D Lean
"December 11, 2014",ismael records
"December 11, 2014",DateSalad
"December 11, 2014",GRJ
"December 10, 2014",HedgeChatter
"December 10, 2014",Funkmartini
"December 10, 2014",Lassy Project
"December 10, 2014",Cara Therapeutics
"December 10, 2014",VuCOMP
"December 10, 2014",WebPsychology
"December 10, 2014",Alianza
"December 10, 2014",iPerceptions
"December 10, 2014",Optoro
"December 10, 2014",iVEDiX
"December 10, 2014",SyndicatePlus
"December 10, 2014",EasyG
"December 10, 2014",American CareSource Holdings
"December 10, 2014",Live Right Wellness Centers
"December 10, 2014",Innocrin Pharmaceuticals
"December 10, 2014",Financial Diligence Networks
"December 10, 2014",PlayRaven
"December 10, 2014",Gallop Labs
"December 10, 2014",Threat Stack
"December 10, 2014",Qterics
"December 10, 2014",Spindrift Beverage
"December 10, 2014",ScripsAmerica
"December 10, 2014",Aspen Park Pharmaceuticals
"December 10, 2014",Cara Therapeutics
"December 10, 2014",iPerceptions
"December 10, 2014",Optoro
"December 10, 2014",August
"December 10, 2014",Plymouth University
"December 10, 2014",musx
"December 10, 2014",Metric Insights
"December 10, 2014",Area 1 Security
"December 10, 2014",Routehappy
"December 10, 2014",Quick Left
"December 10, 2014","nextSociety, Inc."
"December 10, 2014",NOVACYT
"December 10, 2014",Virtuix
"December 10, 2014",HashiCorp
"December 10, 2014",RECLO
"December 10, 2014",IR Media Ventures
"December 10, 2014",happn
"December 10, 2014",Artifact Uprising
"December 10, 2014",ChangeCoin
"December 10, 2014",Emerge Diagnostics
"December 10, 2014",FibroGen
"December 10, 2014",Image Stream Medical
"December 10, 2014",InterMetro Communications
"December 10, 2014",VuCOMP
"December 10, 2014",WebPsychology
"December 10, 2014",Alianza
"December 10, 2014",EasyG
"December 10, 2014",American CareSource Holdings
"December 10, 2014",iVEDiX
"December 10, 2014",Innocrin Pharmaceuticals
"December 10, 2014",Live Right Wellness Centers
"December 10, 2014",Financial Diligence Networks
"December 10, 2014",Metrodigi
"December 10, 2014",PV Nano Cell
"December 10, 2014","Predikto, Inc."
"December 10, 2014",SyndicatePlus
"December 10, 2014",Biothera
"December 10, 2014",FRNZ labs
"December 10, 2014",Famly
"December 10, 2014",Canvas
"December 10, 2014",Multiphoton Optics GmbH
"December 10, 2014",Coupang
"December 10, 2014",Panviva
"December 10, 2014",remesh
"December 10, 2014",Neurala
"December 10, 2014",Arabia Weather
"December 10, 2014",Capital Green Group Development
"December 10, 2014",Investigroup
"December 10, 2014",EternoGen Aesthetics
"December 10, 2014",Deal Acceleration
"December 9, 2014",sourceeasy
"December 9, 2014",Predilytics
"December 9, 2014",Change.org
"December 9, 2014",ReGear Life Sciences
"December 9, 2014",UpCounsel
"December 9, 2014",Quirky
"December 9, 2014",Clinical Research Laboratories
"December 9, 2014",Snapcar
"December 9, 2014",WellDoc
"December 9, 2014",Triad Semiconductor
"December 9, 2014",Social Trends Media
"December 9, 2014",Tufin
"December 9, 2014",GenSpera
"December 9, 2014",Hatchlearn
"December 9, 2014",InfaCare Pharmaceutical
"December 9, 2014",Beers Enterprises
"December 9, 2014",TrackMaven
"December 9, 2014",Attolight
"December 9, 2014",StudyBlue
"December 9, 2014",Youth4work
"December 9, 2014",Invenias
"December 9, 2014",DigitalOcean
"December 9, 2014",ThousandEyes
"December 9, 2014",American CareSource Holdings
"December 9, 2014",Wagepoint
"December 9, 2014",Nginx
"December 9, 2014",Nok Nok Labs
"December 9, 2014",Hired
"December 9, 2014",ToyTalk
"December 9, 2014",YouTellMe
"December 9, 2014","Appcito, Inc."
"December 9, 2014",DQ Entertainment
"December 9, 2014",North Capital Investment Technology (NCIT)
"December 9, 2014",Helium
"December 9, 2014",TrackMaven
"December 9, 2014",Bergen Medical Products
"December 9, 2014",SingleHop
"December 9, 2014",Kitchit
"December 9, 2014",Cloud Technology Partners
"December 9, 2014",Seeo
"December 9, 2014",Solidia Technologies
"December 9, 2014",Everspring
"December 9, 2014",Virsec Systems
"December 9, 2014",INMOTION Technologies
"December 9, 2014",Virsec Systems
"December 9, 2014",Everspring
"December 9, 2014",Didi-Dache
"December 9, 2014",PharmRight Corp
"December 9, 2014",ROBOTIC PIPE REPAIR
"December 8, 2014",Cosmic Forces
"December 8, 2014","RevSocial, LLC"
"December 8, 2014",Tradimo Interactive ApS
"December 8, 2014",Poachable
"December 8, 2014",Quotient Biodiagnostics
"December 8, 2014",Nagare Membranes
"December 8, 2014",Revionics
"December 8, 2014",iFunding
"December 8, 2014",ChargeItSpot
"December 8, 2014",AppInstitute
"December 8, 2014",Grofers
"December 8, 2014",YouEye
"December 8, 2014",Vessix
"December 8, 2014","ThreatConnect, Inc."
"December 8, 2014",Solaris Power Cells
"December 8, 2014",Rohinni
"December 8, 2014",LanzaTech
"December 8, 2014",Sckipio Technologies
"December 8, 2014",Integra Holdings
"December 8, 2014",SoftWear Automation
"December 8, 2014",CrossCoat Medical
"December 8, 2014",CardioKinetix
"December 8, 2014",Nutrinia
"December 8, 2014",YourGrocer
"December 8, 2014",RezNext
"December 8, 2014",Nexthink
"December 8, 2014",Errplane
"December 8, 2014",The University of Texas Health Science Center at Houston
"December 8, 2014",Dynamics
"December 8, 2014",DataGravity
"December 8, 2014",MicaSense
"December 8, 2014",WiWide
"December 8, 2014",Foap AB
"December 8, 2014",DropPoint North America
"December 8, 2014",Innovative Cardiovascular Solutions
"December 8, 2014",Advanced Animal Diagnostics
"December 8, 2014",Innovative Cardiovascular Solutions
"December 8, 2014",Extole
"December 8, 2014",Mintra Trainingportal
"December 8, 2014",Teneo
"December 8, 2014",BehavioSec
"December 8, 2014",Mesosphere
"December 8, 2014",FlexDex
"December 8, 2014",Framebridge
"December 8, 2014",PlayCoin Entertainment
"December 8, 2014",RFS Pharma
"December 8, 2014",Pascal Metrics
"December 8, 2014",Nasseo
"December 8, 2014",MycoTechnology
"December 8, 2014",KIYATEC
"December 8, 2014",Intralink-Spine
"December 8, 2014",Intercloud Systems
"December 8, 2014",#HASHOFF
"December 8, 2014",Ekotrope
"December 8, 2014",ForSight Labs
"December 8, 2014",Cognotion
"December 8, 2014",Corbus Pharmaceuticals
"December 8, 2014",Illumagear
"December 8, 2014",Adagene
"December 8, 2014",Page365
"December 8, 2014",Grandex Inc
"December 8, 2014",Seaweed Bath Co.
"December 8, 2014",Classting
"December 8, 2014",enercast
"December 8, 2014",InfluxDB
"December 8, 2014",Off Grid Electric
"December 8, 2014",Tellagence
"December 8, 2014",XOEye Technologies
"December 8, 2014",Vetbuilt
"December 8, 2014",Symmpl
"December 7, 2014",Spare5
"December 7, 2014",Pixellot
"December 7, 2014",Cinemoz
"December 7, 2014",XCORP
"December 7, 2014",Club New York
"December 7, 2014",Metone Limited Partnership
"December 7, 2014",Specified Testing Labs
"December 6, 2014",Synaptive Medical
"December 6, 2014",Cryptopick Canada
"December 6, 2014",Rexpest
"December 6, 2014",Omega Discovery Solutions
"December 5, 2014",Spinel West Africa Limited
"December 5, 2014",Ficus - Share Wisdom
"December 5, 2014",StyleInGo LLC
"December 5, 2014",Fligoo
"December 5, 2014",BitGold Inc.
"December 5, 2014",Aehr Test Systems
"December 5, 2014",Lagrange Systems
"December 5, 2014",Globaloria
"December 5, 2014",Homefront Learning Center
"December 5, 2014",Absio
"December 5, 2014",American Podcasting
"December 5, 2014",Direct Flow Medical
"December 5, 2014",Efficiency Network
"December 5, 2014",American Podcasting
"December 5, 2014",MetaMind
"December 5, 2014",Cartonomy
"December 5, 2014",WiFiBanlv
"December 5, 2014",Propel ICT
"December 5, 2014",Wegilant
"December 5, 2014",Qteros
"December 5, 2014",Huami
"December 5, 2014",Altaeros Energies
"December 5, 2014",XTuit Pharmaceuticals
"December 5, 2014",Congenica
"December 5, 2014",MyPrepApp
"December 5, 2014",Bounce Exchange
"December 5, 2014",Angel Medical Systems
"December 5, 2014",ANDalyze
"December 5, 2014",The Charnwood Pub
"December 5, 2014",3dplusme
"December 5, 2014",Clarive Software
"December 5, 2014",Milo Technology
"December 5, 2014",Simple-Fill
"December 5, 2014",Studio
"December 5, 2014",TinyOwl Technology
"December 5, 2014",3Scan
"December 5, 2014",Adtrib
"December 5, 2014",TTD Communications
"December 5, 2014",EasyWay Ordering
"December 5, 2014",saltyfeet media
"December 5, 2014",Trademark Homes
"December 4, 2014",GI-View
"December 4, 2014",Uber
"December 4, 2014",Attn:
"December 4, 2014",4tell Solutions
"December 4, 2014",SparkFund
"December 4, 2014",Zosano Pharma
"December 4, 2014",DataOceans
"December 4, 2014",Gigstart
"December 4, 2014",ThreatStream
"December 4, 2014",Ring
"December 4, 2014",General Communication
"December 4, 2014",Sundrop Farms
"December 4, 2014",Data Visualization Software
"December 4, 2014",GrabTaxi
"December 4, 2014",The Diplomat Group
"December 4, 2014",SpeedConnect
"December 4, 2014",Sirakoss
"December 4, 2014",Maxwell Health
"December 4, 2014",Ekso Bionics
"December 4, 2014",CloudOne
"December 4, 2014",21viaNet
"December 4, 2014",Viewbix
"December 4, 2014",Octane Lending
"December 4, 2014",Sundrop Farms
"December 4, 2014",General Communication
"December 4, 2014",Applied Cavitation
"December 4, 2014",Arrayent Health
"December 4, 2014",haystagg
"December 4, 2014",GLG Partners
"December 4, 2014",SparkFund
"December 4, 2014",Attn:
"December 4, 2014",Gigstart
"December 4, 2014",ThreatStream
"December 4, 2014",Ring
"December 4, 2014",Capstone II
"December 4, 2014",SpeedConnect
"December 4, 2014",Sirakoss
"December 4, 2014",Maxwell Health
"December 4, 2014",Ekso Bionics
"December 4, 2014",GrabTaxi
"December 4, 2014",gestigon
"December 4, 2014",Ring
"December 4, 2014",Tute Genomics
"December 4, 2014","ABEJA, inc."
"December 4, 2014","Avi-on Labs, LLC"
"December 4, 2014",Miramix
"December 4, 2014",BaseVenture
"December 4, 2014",Guardian Angel
"December 4, 2014",Techgriculture
"December 4, 2014",Caetus
"December 4, 2014",Enchanted Circle Fair
"December 4, 2014",Mass Ave Bike and Brew
"December 3, 2014",SocietyOne
"December 3, 2014",JourneyPure
"December 3, 2014",Blaze Medical Devices
"December 3, 2014",Procyrion
"December 3, 2014",Zetta.net
"December 3, 2014",Naurex
"December 3, 2014",SPF Solutions
"December 3, 2014",Veri-Tax
"December 3, 2014",Lulutrip
"December 3, 2014",Faysee
"December 3, 2014",BluVue
"December 3, 2014",4th Office
"December 3, 2014",Zonoff
"December 3, 2014",Space Ape
"December 3, 2014",SectorQube
"December 3, 2014",CallApp
"December 3, 2014",Newtopia
"December 3, 2014",Kandid
"December 3, 2014",DoveConviene
"December 3, 2014",Optimatics
"December 3, 2014",LIVEhouse.in
"December 3, 2014",Weaveworks
"December 3, 2014",ArCycle Software
"December 3, 2014",Nestio
"December 3, 2014",Lesson.ly
"December 3, 2014",Inksedge
"December 3, 2014",Revelry Brands
"December 3, 2014",Space Ape
"December 3, 2014",ChromaDex
"December 3, 2014",reViral
"December 3, 2014",Shift Technology
"December 3, 2014",Borrowell
"December 3, 2014",Anergis
"December 3, 2014",Sonnenbatterie
"December 3, 2014",ThinkingPhones
"December 3, 2014",Predictix
"December 3, 2014",SocietyOne
"December 3, 2014",NexDefense
"December 3, 2014",JourneyPure
"December 3, 2014",Promoter.io
"December 3, 2014",Inflammatory Response Research
"December 3, 2014",Novelda AS
"December 3, 2014",Prenetics
"December 3, 2014",Smartly
"December 3, 2014",Chute
"December 3, 2014",Brain Parade
"December 3, 2014",ROXIMITY
"December 3, 2014",LockerDome
"December 3, 2014",Ather Energy
"December 3, 2014",Connora Technologies
"December 3, 2014",Blab Inc.
"December 3, 2014",SPF Solutions
"December 3, 2014",Veri-Tax
"December 3, 2014",Neuronetics
"December 3, 2014",Cash'o & Butcher
"December 3, 2014",Ampard
"December 3, 2014",LookSharp (powering InternMatch)
"December 3, 2014",Genera Energy
"December 3, 2014",Ambassador
"December 3, 2014",Ambassador Software Works
"December 3, 2014",InstaMed
"December 3, 2014",Parkifi
"December 3, 2014",WEIC Corporation
"December 3, 2014",Sonos
"December 3, 2014",MarketInvoice
"December 3, 2014",Anagog
"December 3, 2014",Sian's Plan
"December 3, 2014",Whipclip
"December 3, 2014",Shelters4Homeless
"December 3, 2014",Dynamic Innovations
"December 3, 2014",Dynamic Innovations
"December 3, 2014",Solumax
"December 3, 2014",Trade Capital Funding
"December 3, 2014",SAY Media
"December 2, 2014",Careem
"December 2, 2014",Broota Brasil
"December 2, 2014",Cognitive Networks
"December 2, 2014",Shoes of Prey
"December 2, 2014",Strap
"December 2, 2014",Battlecat Oil & Gas
"December 2, 2014","Knightscope, Inc."
"December 2, 2014",InMobi
"December 2, 2014",Ecrebo
"December 2, 2014","Sees-the-Day, Inc."
"December 2, 2014",Alpine 4
"December 2, 2014",6D Global Technologies
"December 2, 2014",TVAX Biomedical
"December 2, 2014",Shuttersong
"December 2, 2014",Icebrg
"December 2, 2014",IndiaHomes
"December 2, 2014",Machina.Pro
"December 2, 2014",Kinglet
"December 2, 2014",CloudMosa
"December 2, 2014",NowSecure
"December 2, 2014",Eloquii
"December 2, 2014",Bonusly
"December 2, 2014",SendGrid
"December 2, 2014",Audentes Therapeutics
"December 2, 2014",Xeltis
"December 2, 2014",Apellis Pharmaceuticals
"December 2, 2014",Helpling
"December 2, 2014",ClientSuccess
"December 2, 2014",CANbridge Life Sciences
"December 2, 2014",Veniam
"December 2, 2014",Qufenqi
"December 2, 2014",MEDIGO
"December 2, 2014",Panoramic Power
"December 2, 2014",DigiByte
"December 2, 2014",lancers Inc
"December 2, 2014",Appknox
"December 2, 2014",Revenew
"December 2, 2014",BeON Home
"December 2, 2014",Desalitech
"December 2, 2014",SURECORE
"December 2, 2014",Fenqile
"December 2, 2014",Next Issue Media
"December 2, 2014",idio
"December 2, 2014",ALTPAY
"December 2, 2014",Wattio
"December 2, 2014",Capitaine Train
"December 2, 2014",Hoover Container Solutions
"December 2, 2014",El Loco
"December 2, 2014",Conventus Orthopaedics
"December 2, 2014",iQuantifi.com
"December 2, 2014",Kaminario
"December 2, 2014",Suja Juice
"December 2, 2014",Ad2games
"December 2, 2014",ChangeTip
"December 2, 2014",PMV Pharmaceutcals
"December 2, 2014",Seres Health
"December 2, 2014",Misfit Wearables
"December 2, 2014",Cognitive Networks
"December 2, 2014",Shoes of Prey
"December 2, 2014",Strap
"December 2, 2014",All3DP GmbH
"December 2, 2014",Brazil Plus
"December 2, 2014",Stripe
"December 2, 2014",Qualtera
"December 2, 2014",VioletStreet
"December 2, 2014",AYOXXA Biosystems
"December 2, 2014",Revel Systems
"December 2, 2014",4Runners Entertainment
"December 2, 2014",PaulG Corporation
"December 2, 2014",Innovum Technologies
"December 2, 2014",IMACOX Financial Technologies
"December 2, 2014",Pop Ups
"December 2, 2014",Seascape Health Alliance
"December, 2014",Bauxy
"December, 2014",StylePuzzle
"December 1, 2014",Au Carrefour
"December 1, 2014",Roost
"December, 2014",Metromile
"December, 2014",The Best Song
"December 1, 2014",Spaceship
"December 1, 2014",Pinxter Inc.
"December, 2014",RAPT Touch
"December, 2014",VoteHere
"December, 2014",DogLTD
"December 1, 2014",Bookya.com
"December, 2014",flo.do
"December 1, 2014",YouTab
"December, 2014",Tuee
"December 1, 2014",iVentures Asia Ltd
"December 1, 2014",fuboTV
"December 1, 2014",Allbound
"December, 2014",Shippify
"December, 2014",Vuevent Inc.
"December 1, 2014",Tutton
"December, 2014",Eso Latinoamerica
"December, 2014",Tecuro
"December 1, 2014",Microvi Biotechnologies
"December 1, 2014",Conjur
"December 1, 2014",Zenly
"December, 2014",LeadSecure
"December, 2014",Tecuro
"December, 2014",Lunchgate
"December, 2014",TicketBox
"December, 2014",Playrific
"December 1, 2014",Fengguo Network
"December 1, 2014",Flite Lite
"December 1, 2014",Gangpiaoquan Cultural Communication
"December 1, 2014",AptaCam
"December 1, 2014",Hippomap Technology
"December 1, 2014",GeekSaveWorld Incorporation
"December 1, 2014",New System Technologies
"December 1, 2014",Monexo Innovations Limited
"December 1, 2014",MOP Entertainment
"December 1, 2014",TAG Smart Devices
"December 1, 2014",Vinces Company
"December 1, 2014",walkin.to
"December 1, 2014",NutriLens
"December 1, 2014",5DPnP
"December 1, 2014",HabiToStep
"December 1, 2014",MallWalk
"December 1, 2014",Gaifong App
"December 1, 2014",ConverZone
